timestamp,cpu_usage,memory_usage,net_io,disk_io,Name,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,latency_ms,throughput,cost,utilization
1/2/2024 5:35,17.71049199,43.12432807,487.2750811,721.7076912,storage-vm-002,GCP,asia-south,B1s,1,1,0.012,266.9121302,680.9077366,0.018512709,30.41226761
1/2/2024 5:40,57.42332249,9.87684768,304.3988326,834.6524736,backup-server-001,Azure,us-west,n1-standard-1,1,3.75,0.0475,246.5681241,686.0018421,0.123664289,33.65008508
1/2/2024 5:45,76.44937854,21.20768417,463.9244485,162.5413876,micro-service-034,AWS,us-west,B1s,1,1,0.012,244.6868348,982.0937794,0.018308792,48.82344558
1/2/2024 5:50,12.02290883,52.2044494,198.8621762,584.7159463,web-server-028,GCP,asia-south,n1-standard-1,1,3.75,0.0475,288.3322028,647.322116,0.14862709,32.11911935
1/2/2024 5:55,21.38804819,61.18991669,207.5158372,767.6756204,micro-service-005,GCP,asia-south,B1s,1,1,0.012,273.0808127,847.4620744,0.018271707,41.28390696
1/2/2024 6:00,70.70248981,47.60099874,344.938599,340.0602054,ml-worker-029,GCP,us-west,t2.micro,1,1,0.0116,243.9196793,1150.254818,0.017010831,59.14685611
1/2/2024 6:05,51.61804056,84.19562814,432.1287895,896.7940203,monitoring-vm-028,Azure,us-east,n1-standard-1,1,3.75,0.0475,239.3069142,1399.838468,0.140514634,67.91197764
1/2/2024 6:10,38.37687737,61.87899607,215.217925,635.618271,ml-worker-025,Azure,us-west,B1s,1,1,0.012,257.6109872,1058.428328,0.01784971,50.12793672
1/2/2024 6:15,44.10878197,25.24826641,245.9637272,230.4131363,db-instance-017,GCP,us-east,t2.micro,1,1,0.0116,264.9453376,732.9061123,0.017558746,34.68356981
1/2/2024 6:20,26.01020179,13.3751205,370.6943486,732.6497048,web-server-032,AWS,asia-south,B1s,1,1,0.012,300.6735795,382.4696785,0.019589273,19.68721968
1/2/2024 6:25,45.80232613,37.14415225,346.6201211,630.5026844,compute-node-003,Azure,us-east,B1s,1,1,0.012,239.6340178,800.5195118,0.017589969,41.47323919
1/2/2024 6:30,100,55.55123042,392.8998939,247.3919325,micro-service-033,GCP,asia-south,t2.micro,1,1,0.0116,240.6965129,1635.167834,0.019004943,81.79771226
1/2/2024 6:35,59.98858142,100,240.9597209,146.0525743,load-balancer-004,AWS,us-west,B1s,1,1,0.012,241.0678279,1625.929473,0.019459262,82.29105817
1/2/2024 6:40,22.91546074,11.36381455,366.553456,481.4782482,stream-handler-002,Azure,us-west,n1-standard-1,1,3.75,0.0475,269.8765081,328.9213858,0.128289014,17.13963764
1/2/2024 6:45,18.68868772,87.75915314,174.8146246,822.0829304,stream-handler-034,AWS,asia-south,n1-standard-1,1,3.75,0.0475,231.6574792,1081.366768,0.124834951,53.22392043
1/2/2024 6:50,90.69053596,33.08879539,443.9842787,414.5577026,db-instance-022,Azure,us-west,t2.micro,1,1,0.0116,199.7013699,1185.951747,0.016010707,61.88966567
1/2/2024 6:55,53.07103356,21.569991,270.3432847,530.9181738,api-gateway-026,GCP,us-west,n1-standard-1,1,3.75,0.0475,239.5380483,769.0375005,0.12343782,37.32051228
1/2/2024 7:00,45.61362971,34.19184451,153.1787283,252.841385,app-node-031,GCP,us-west,B1s,1,1,0.012,234.2155133,776.3689715,0.016539995,39.89814267
1/2/2024 7:05,35.57615849,100,311.9859097,427.6498889,app-node-030,AWS,us-east,n1-standard-1,1,3.75,0.0475,231.8047949,1373.455331,0.141599745,68.05287893
1/2/2024 7:10,45.67531698,60.66881574,246.844187,422.012136,analytics-engine-003,GCP,asia-south,n1-standard-1,1,3.75,0.0475,231.16501,1152.963486,0.124884874,53.17206636
1/2/2024 7:15,63.475547,27.10191894,219.5621677,130.6038775,compute-node-026,GCP,asia-south,n1-standard-1,1,3.75,0.0475,269.332548,833.3454557,0.131654414,45.28873297
1/2/2024 7:20,32.6037394,100,490.9267973,801.6564684,app-node-004,Azure,us-east,n1-standard-1,1,3.75,0.0475,264.2827046,1365.615642,0.146021993,68.01888321
1/2/2024 7:25,19.68527946,73.41270352,96.04715628,737.1033481,compute-node-013,AWS,us-west,n1-standard-1,1,3.75,0.0475,230.4697517,914.2618167,0.123575789,46.55351476
1/2/2024 7:30,100,24.86108356,274.4391524,1044.707585,app-node-026,GCP,us-east,n1-standard-1,1,3.75,0.0475,267.944872,1255.203053,0.145191279,62.89142002
1/2/2024 7:35,60.24180645,41.86992041,170.8078526,270.5573432,cache-server-007,Azure,us-east,B1s,1,1,0.012,230.160234,1086.839081,0.017214677,51.06064529
1/2/2024 7:40,51.7326824,50.16250636,286.1230201,811.8918494,compute-node-033,Azure,us-west,n1-standard-1,1,3.75,0.0475,225.6342971,1032.141366,0.126168263,50.94759438
1/2/2024 7:45,87.80407115,81.9109712,320.2125507,998.2308486,api-gateway-026,AWS,us-east,B1s,1,1,0.012,224.8939976,1689.292957,0.018708254,84.86271791
1/2/2024 7:50,89.09999513,50.79704995,442.2584838,927.0871932,backup-server-006,GCP,asia-south,n1-standard-1,1,3.75,0.0475,243.8812324,1248.159015,0.140122719,69.94852254
1/2/2024 7:55,71.4020734,100,63.023972,569.1086181,backup-server-031,Azure,us-west,t2.micro,1,1,0.0116,248.826385,1769.166783,0.018713603,85.91049289
1/2/2024 8:00,75.73053772,23.13901401,193.4149348,442.719488,db-instance-005,AWS,us-west,B1s,1,1,0.012,258.1099427,1033.84277,0.018846256,49.44001094
1/2/2024 8:05,30.71776155,100,57.26698709,1058.617222,compute-node-023,AWS,us-west,n1-standard-1,1,3.75,0.0475,261.9601371,1354.455995,0.144891099,66.3571534
1/2/2024 8:10,34.92798052,10.79783406,365.3856976,813.6440544,stream-handler-006,Azure,us-west,t2.micro,1,1,0.0116,257.9238167,477.9165352,0.01664148,22.86768933
1/2/2024 8:15,72.79031418,74.09064237,323.9968823,738.567704,stream-handler-034,AWS,asia-south,B1s,1,1,0.012,210.4941343,1518.867524,0.016838782,73.43580084
1/2/2024 8:20,18.87070942,56.59112579,89.1974434,490.186892,stream-handler-031,AWS,asia-south,t2.micro,1,1,0.0116,270.2176376,747.0259632,0.018272139,37.73091761
1/2/2024 8:25,43.92997797,21.21672529,439.09812,1011.397792,analytics-engine-010,GCP,asia-south,t2.micro,1,1,0.0116,265.7344427,662.7812043,0.018467785,32.57335163
1/2/2024 8:30,18.5798694,60.46144262,447.5091121,808.6196353,db-instance-017,Azure,us-west,t2.micro,1,1,0.0116,272.252188,748.531547,0.019106958,39.52065601
1/2/2024 8:35,30.36980248,34.67325556,404.3772115,919.9466114,web-server-026,AWS,us-east,n1-standard-1,1,3.75,0.0475,270.3806517,640.9099274,0.134212715,32.52152902
1/2/2024 8:40,37.93353282,51.52646328,147.8267728,659.1158388,ml-worker-028,AWS,asia-south,t2.micro,1,1,0.0116,248.1708573,908.1149391,0.016954623,44.73487006
1/2/2024 8:45,44.53292539,72.07580104,111.1318098,949.5327236,analytics-engine-005,GCP,asia-south,n1-standard-1,1,3.75,0.0475,226.4108801,1175.785311,0.144151602,58.30436322
1/2/2024 8:50,60.73272122,64.12128369,79.67962627,691.6152834,stream-handler-021,Azure,asia-south,n1-standard-1,1,3.75,0.0475,235.8342669,1201.409986,0.132250753,62.42700246
1/2/2024 8:55,91.26930761,89.45543467,324.357412,617.0969549,web-server-008,GCP,us-west,n1-standard-1,1,3.75,0.0475,239.7462129,1779.604868,0.14836829,90.35694038
1/2/2024 9:00,36.89803021,58.62103551,190.6737594,236.2524182,monitoring-vm-021,AWS,us-west,B1s,1,1,0.012,268.1242573,963.3568782,0.019290286,47.75417444
1/2/2024 9:05,76.28111157,38.03211792,49.3490882,552.067047,db-instance-014,AWS,us-west,t2.micro,1,1,0.0116,235.3496068,1150.782094,0.017152899,57.15661474
1/2/2024 9:10,89.83190223,10.85880137,169.1515606,805.2840887,backup-server-033,Azure,asia-south,B1s,1,1,0.012,257.7967659,990.9548897,0.018903136,50.3453518
1/2/2024 9:15,44.57954174,36.08820046,451.0709785,401.4575847,batch-processor-012,AWS,us-east,n1-standard-1,1,3.75,0.0475,277.7025909,816.850217,0.143554111,40.3338711
1/2/2024 9:20,45.14743891,84.59621046,202.344119,890.8609748,stream-handler-027,GCP,us-west,B1s,1,1,0.012,213.7598662,1270.609488,0.016571246,64.87642781
1/2/2024 9:25,58.82299605,48.50412,361.6685018,792.5220961,api-gateway-020,GCP,us-east,n1-standard-1,1,3.75,0.0475,280.921946,1140.057519,0.147597745,53.65815547
1/2/2024 9:30,97.041833,78.57245174,478.3519692,733.059252,app-node-018,Azure,us-west,B1s,1,1,0.012,206.3265133,1740.32625,0.018018909,87.81214762
1/2/2024 9:35,85.6068244,72.40786279,76.36009423,451.7368577,compute-node-005,Azure,asia-south,n1-standard-1,1,3.75,0.0475,240.5854308,1612.169534,0.145518818,79.00201714
1/2/2024 9:40,47.18828559,49.34766782,138.8174285,416.2980439,storage-vm-011,AWS,us-west,B1s,1,1,0.012,236.037829,958.2355008,0.017352179,48.2679767
1/2/2024 9:45,85.33559538,51.24667962,453.2023691,933.760041,storage-vm-009,GCP,us-west,n1-standard-1,1,3.75,0.0475,262.1576826,1304.378532,0.147405695,68.28574198
1/2/2024 9:50,51.34639603,87.23313635,143.8207566,694.2959736,api-gateway-008,Azure,asia-south,n1-standard-1,1,3.75,0.0475,208.8666957,1425.779215,0.13357299,69.28976619
1/2/2024 9:55,20.10931425,61.93380095,344.9617986,346.4864617,backup-server-001,GCP,us-west,t2.micro,1,1,0.0116,218.9019296,894.5261713,0.015697715,41.0215576
1/2/2024 10:00,80.20505777,30.19446372,487.1330237,387.7496707,compute-node-002,Azure,us-east,B1s,1,1,0.012,263.2421023,1095.195253,0.019459375,55.19976074
1/2/2024 10:05,18.401877,51.81726143,156.4894151,782.2909717,backup-server-021,GCP,us-east,n1-standard-1,1,3.75,0.0475,238.2694134,656.5356296,0.125433952,35.10497793
1/2/2024 10:10,52.39557787,44.71359193,278.4792192,612.6504269,web-server-031,AWS,us-west,B1s,1,1,0.012,240.4162801,958.4265417,0.017349529,48.55940421
1/2/2024 10:15,100,61.81460283,386.8344983,414.9459179,app-node-017,GCP,asia-south,n1-standard-1,1,3.75,0.0475,251.1824559,1711.439359,0.148895693,83.6148507
1/2/2024 10:20,62.04971176,100,116.0979322,125.6364947,load-balancer-025,GCP,asia-south,B1s,1,1,0.012,250.0193498,1719.328617,0.019622186,84.35359621
1/2/2024 10:25,21.12579537,34.39790888,58.75041074,369.3259845,web-server-002,AWS,us-west,t2.micro,1,1,0.0116,277.6794025,633.8245954,0.017655564,27.76185212
1/2/2024 10:30,42.4197664,44.60592905,51.94445626,379.5712076,monitoring-vm-029,AWS,asia-south,B1s,1,1,0.012,266.0857595,872.8639277,0.018474614,43.50771588
1/2/2024 10:35,85.35078836,11.99503195,449.6652446,796.5809663,load-balancer-030,GCP,us-east,n1-standard-1,1,3.75,0.0475,246.0268145,1047.180144,0.135191532,48.67291015
1/2/2024 10:40,43.92498351,35.71900667,76.2695698,292.7789004,api-gateway-034,AWS,asia-south,n1-standard-1,1,3.75,0.0475,246.7832498,717.6778624,0.130950518,39.82199509
1/2/2024 10:45,74.62218188,50.83618033,73.42467308,929.0447159,backup-server-033,AWS,asia-south,t2.micro,1,1,0.0116,227.1886669,1265.72818,0.016803753,62.72435244
1/2/2024 10:50,99.98478176,17.37966201,221.963112,313.2890978,batch-processor-028,GCP,asia-south,t2.micro,1,1,0.0116,247.7843241,1157.206174,0.018000364,58.6873944
1/2/2024 10:55,69.35235329,84.37414444,325.8888301,243.9938064,batch-processor-028,AWS,us-west,n1-standard-1,1,3.75,0.0475,243.5105879,1597.152552,0.143494872,76.86324886
1/2/2024 11:00,47.55012929,74.7911782,176.6964074,434.6185532,compute-node-029,GCP,asia-south,B1s,1,1,0.012,253.8476299,1248.093,0.019049685,61.17065375
1/2/2024 11:05,55.32940577,95.32949817,389.8131194,165.0149276,cache-server-011,GCP,asia-south,t2.micro,1,1,0.0116,233.2086847,1617.1209,0.018407871,75.32416235
1/2/2024 11:10,20.27476615,88.34398783,264.774856,291.7252358,compute-node-013,GCP,asia-south,B1s,1,1,0.012,239.7436003,1086.499742,0.016528342,54.30478579
1/2/2024 11:15,16.84118527,34.6812546,412.6689721,513.1267421,micro-service-017,GCP,us-west,B1s,1,1,0.012,251.8086829,591.8088396,0.017979913,25.76121993
1/2/2024 11:20,12.71558894,22.71487286,228.3245788,262.7614927,monitoring-vm-015,Azure,us-west,B1s,1,1,0.012,251.8233517,381.1304089,0.016407212,17.71978846
1/2/2024 11:25,97.4155112,27.99458812,482.876348,1005.199616,batch-processor-001,AWS,asia-south,t2.micro,1,1,0.0116,224.128389,1277.439916,0.017572361,62.70504966
1/2/2024 11:30,48.75313993,62.67837288,81.92069265,652.3907399,monitoring-vm-034,AWS,asia-south,B1s,1,1,0.012,244.9813161,1115.263902,0.01778951,55.72069793
1/2/2024 11:35,84.22059178,26.45362754,285.1280808,804.3842345,batch-processor-028,GCP,us-east,B1s,1,1,0.012,275.6780476,1037.068403,0.019395735,55.33172196
1/2/2024 11:40,67.90310835,23.90530918,295.2169858,770.7715882,analytics-engine-013,AWS,us-west,t2.micro,1,1,0.0116,242.1091683,918.045368,0.016881184,45.89935785
1/2/2024 11:45,9.98209889,38.90340668,431.0401425,282.3890529,ml-worker-033,Azure,asia-south,t2.micro,1,1,0.0116,241.0386007,516.7698429,0.016067393,24.44275278
1/2/2024 11:50,36.1689052,80.1566084,351.0008852,172.5892868,micro-service-028,GCP,us-east,B1s,1,1,0.012,216.3634124,1160.181476,0.01671477,58.15811381
1/2/2024 11:55,56.06665729,73.26127404,108.7343787,378.8287655,storage-vm-012,GCP,us-east,t2.micro,1,1,0.0116,258.8558001,1283.745456,0.018310057,64.66396566
1/2/2024 12:00,100,14.37195632,401.7289358,444.8243319,app-node-012,GCP,us-east,n1-standard-1,1,3.75,0.0475,263.5677574,1130.389169,0.139829717,58.06106571
1/2/2024 12:05,85.26800543,87.95506108,285.0027408,387.7918214,app-node-030,GCP,us-west,n1-standard-1,1,3.75,0.0475,183.1522892,1768.607141,0.125702672,86.61153326
1/2/2024 12:10,55.71523412,38.75403894,316.7434439,290.0456058,cache-server-016,AWS,us-east,B1s,1,1,0.012,227.9401268,900.9603517,0.016502785,47.23463653
1/2/2024 12:15,31.08099153,14.04261665,68.87123324,268.057949,api-gateway-010,GCP,asia-south,B1s,1,1,0.012,285.2627549,486.935534,0.018723489,22.56180409
1/2/2024 12:20,87.37635553,57.02235469,225.4189252,568.9248822,monitoring-vm-020,AWS,us-east,t2.micro,1,1,0.0116,216.9593136,1448.761067,0.015913215,72.20392787
1/2/2024 12:25,37.70005666,44.45881894,481.4580358,1013.079925,web-server-030,AWS,asia-south,n1-standard-1,1,3.75,0.0475,276.2151808,870.6350183,0.145393217,41.07411594
1/2/2024 12:30,83.53936278,55.05080531,285.1875367,295.9332207,analytics-engine-025,Azure,asia-south,t2.micro,1,1,0.0116,230.043019,1404.831578,0.018117723,69.29508404
1/2/2024 12:35,36.50418708,79.6696553,131.1915037,150.3048908,batch-processor-003,GCP,asia-south,t2.micro,1,1,0.0116,192.9297599,1170.855308,0.015943094,58.09150254
1/2/2024 12:40,76.0899667,78.143974,182.9258551,664.1229126,analytics-engine-006,AWS,us-west,B1s,1,1,0.012,204.2086718,1597.018182,0.016505416,77.11697035
1/2/2024 12:45,25.94083193,97.47563875,321.0671749,388.7064676,web-server-032,GCP,us-west,n1-standard-1,1,3.75,0.0475,261.95412,1229.687609,0.149894993,61.7027487
1/2/2024 12:50,20.96911296,76.91599316,48.7524565,462.9679887,batch-processor-009,Azure,us-east,n1-standard-1,1,3.75,0.0475,236.9285548,980.5180618,0.133165078,48.94742733
1/2/2024 12:55,95.05545214,29.56479783,182.0548622,363.8856748,cache-server-025,GCP,asia-south,B1s,1,1,0.012,236.5476065,1190.248563,0.017534312,62.31499563
1/2/2024 13:00,81.57272456,91.76267413,255.20564,395.9523261,web-server-030,AWS,us-east,n1-standard-1,1,3.75,0.0475,244.7925529,1681.224797,0.145145684,86.66238654
1/2/2024 13:05,90.97994574,28.707,236.3234323,993.3057781,web-server-026,GCP,asia-south,n1-standard-1,1,3.75,0.0475,260.4765325,1274.351121,0.148818831,59.84347287
1/2/2024 13:10,69.29916544,76.24444279,93.60215015,647.4029855,analytics-engine-028,Azure,us-west,B1s,1,1,0.012,247.276012,1484.105924,0.019749604,72.76631811
1/2/2024 13:15,84.32722663,65.70925434,502.7482923,145.1823595,storage-vm-007,GCP,us-west,n1-standard-1,1,3.75,0.0475,247.0138423,1421.406536,0.143522292,75.01824049
1/2/2024 13:20,35.78199284,72.46121744,381.8598881,187.5019336,storage-vm-020,AWS,us-west,n1-standard-1,1,3.75,0.0475,257.915122,1234.083776,0.133219412,54.11672888
1/2/2024 13:25,39.6381142,86.13314547,387.1958065,666.8901873,backup-server-029,AWS,us-east,n1-standard-1,1,3.75,0.0475,209.1818057,1339.995602,0.12522124,62.88562983
1/2/2024 13:30,98.0388354,76.52918457,398.994524,924.0495336,stream-handler-029,Azure,us-west,B1s,1,1,0.012,238.1998575,1713.109649,0.018997729,87.28400999
1/2/2024 13:35,27.89204103,41.55984932,203.3680845,992.1250591,storage-vm-034,GCP,asia-south,n1-standard-1,1,3.75,0.0475,273.2246471,733.9238726,0.138195604,34.73100358
1/2/2024 13:40,74.29666168,59.67172231,468.9730557,538.3454954,app-node-013,AWS,asia-south,n1-standard-1,1,3.75,0.0475,217.7195519,1320.627101,0.134529745,66.98911621
1/2/2024 13:45,87.32343603,82.28471374,241.0801547,132.6394985,web-server-030,GCP,us-east,B1s,1,1,0.012,223.1634963,1676.780813,0.019462876,84.80407488
1/2/2024 13:50,67.72926862,77.04388753,272.8814446,894.8766506,monitoring-vm-016,Azure,asia-south,t2.micro,1,1,0.0116,204.3498276,1417.279213,0.016046967,72.38657808
1/2/2024 13:55,74.54987806,87.51073283,130.4772645,818.7905171,storage-vm-023,Azure,asia-south,n1-standard-1,1,3.75,0.0475,197.0289571,1675.385191,0.136398518,81.03030544
1/2/2024 14:00,19.71461543,79.29155166,108.9672359,341.7891748,db-instance-008,GCP,us-east,B1s,1,1,0.012,227.4353826,972.3771646,0.016240873,49.49857219
1/2/2024 14:05,70.09786434,81.18791489,161.6901546,658.2382245,stream-handler-028,GCP,us-east,B1s,1,1,0.012,234.5207823,1525.835934,0.017887178,75.64288961
1/2/2024 14:10,83.42591298,10.10588067,321.9575021,133.6363751,app-node-028,AWS,asia-south,n1-standard-1,1,3.75,0.0475,210.4283105,953.9349916,0.124478205,46.76589682
1/2/2024 14:15,34.74274837,38.58560487,304.4540018,370.096642,db-instance-002,Azure,asia-south,B1s,1,1,0.012,234.6544254,804.1269616,0.016627744,36.66417662
1/2/2024 14:20,14.91460978,74.37911278,164.9288025,452.0465845,analytics-engine-033,Azure,us-east,B1s,1,1,0.012,222.0937774,950.000615,0.016623094,44.64224375
1/2/2024 14:25,15.54031669,44.95260594,489.1749787,697.7797865,db-instance-001,AWS,asia-south,B1s,1,1,0.012,290.2094926,679.5103883,0.018537157,30.24646131
1/2/2024 14:30,29.28342252,49.9948077,407.0091459,200.6507245,micro-service-006,AWS,us-west,n1-standard-1,1,3.75,0.0475,265.0092031,742.5671606,0.143321946,39.63911511
1/2/2024 14:35,49.69501305,99.86786276,81.72023627,576.2811834,stream-handler-034,AWS,asia-south,n1-standard-1,1,3.75,0.0475,227.877255,1448.648264,0.138877635,74.78652127
1/2/2024 14:40,83.47292089,80.19561736,262.4355423,449.9410015,api-gateway-019,Azure,us-east,t2.micro,1,1,0.0116,229.5423392,1601.181261,0.01900836,81.83426912
1/2/2024 14:45,27.76726282,52.13186598,166.564578,349.7427149,compute-node-003,GCP,us-west,B1s,1,1,0.012,254.5657417,802.3744482,0.017549534,39.95443927
1/2/2024 14:50,61.5729717,16.20442112,80.40953447,915.2961508,db-instance-028,GCP,us-east,t2.micro,1,1,0.0116,243.0184597,764.7759342,0.016654278,38.88869641
1/2/2024 14:55,68.62143406,71.00509207,367.029648,365.7733958,monitoring-vm-007,AWS,asia-south,n1-standard-1,1,3.75,0.0475,261.0105524,1334.623006,0.146670128,69.81326306
1/2/2024 15:00,69.53133074,61.31227398,180.2618644,324.9739465,backup-server-014,Azure,asia-south,n1-standard-1,1,3.75,0.0475,227.6111891,1321.255886,0.129048638,65.42180236
1/2/2024 15:05,100,21.33934724,130.7567683,1038.29637,analytics-engine-020,AWS,us-west,n1-standard-1,1,3.75,0.0475,271.1288082,1272.308044,0.14925524,62.68501542
1/2/2024 15:10,25.48464847,56.74485467,329.8475164,642.6210403,api-gateway-025,GCP,asia-south,n1-standard-1,1,3.75,0.0475,227.5479502,820.3367564,0.12327206,41.11475157
1/2/2024 15:15,68.3297263,35.86052559,276.3492181,1052.207771,analytics-engine-025,AWS,us-west,t2.micro,1,1,0.0116,288.3938913,1023.633124,0.019035178,52.09512595
1/2/2024 15:20,24.50580457,64.0767274,444.9116502,174.184751,analytics-engine-033,AWS,us-east,B1s,1,1,0.012,228.0848002,877.9020487,0.016355376,44.28672282
1/2/2024 15:25,19.77471294,83.40098397,497.6564208,529.0005269,web-server-021,Azure,asia-south,n1-standard-1,1,3.75,0.0475,267.1742704,945.1428638,0.14728603,51.58245731
1/2/2024 15:30,75.52612606,10.8698898,316.9965549,655.572003,ml-worker-012,Azure,us-west,t2.micro,1,1,0.0116,245.472479,898.6412408,0.0174964,43.19800793
1/2/2024 15:35,81.58151315,20.02734965,153.4404786,977.4401277,db-instance-008,GCP,us-east,n1-standard-1,1,3.75,0.0475,270.1659805,978.1542131,0.150067798,50.80992436
1/2/2024 15:40,31.44027759,29.52843062,71.47929271,469.3172655,compute-node-011,Azure,us-east,n1-standard-1,1,3.75,0.0475,250.1866721,677.7085846,0.124956122,30.4889279
1/2/2024 15:45,71.31999166,17.48633582,483.3203006,863.8452051,ml-worker-031,GCP,asia-south,B1s,1,1,0.012,263.8819476,911.9174671,0.018193875,44.40316374
1/2/2024 15:50,100,64.51589271,153.2826729,716.5989568,analytics-engine-027,Azure,us-west,B1s,1,1,0.012,254.0272256,1721.25514,0.019689489,83.63657437
1/2/2024 15:55,57.19299205,16.23465223,218.0024464,932.9801474,analytics-engine-018,GCP,asia-south,n1-standard-1,1,3.75,0.0475,275.4465934,853.0124297,0.137231033,36.71884524
1/2/2024 16:00,35.08508668,44.27696904,464.6311874,717.931151,storage-vm-030,AWS,asia-south,t2.micro,1,1,0.0116,265.7131083,868.1609783,0.017850307,39.68102786
1/2/2024 16:05,69.33207051,33.61649402,381.8459627,503.8213589,cache-server-026,GCP,us-east,B1s,1,1,0.012,280.9756976,989.6550358,0.018704695,51.46908651
1/2/2024 16:10,93.41291724,15.61671344,417.3011757,359.8384085,monitoring-vm-003,Azure,us-west,B1s,1,1,0.012,238.9178792,1088.046945,0.017836348,54.51976988
1/2/2024 16:15,38.03622584,56.64926167,77.20051445,555.8170408,api-gateway-032,AWS,asia-south,t2.micro,1,1,0.0116,255.2498412,1020.876304,0.017843902,47.34787131
1/2/2024 16:20,70.13303162,33.98355686,123.8233908,248.5416208,api-gateway-003,Azure,us-west,B1s,1,1,0.012,261.0388654,1058.452553,0.018303532,52.06337855
1/2/2024 16:25,89.95088551,77.40939661,107.6882884,389.1750393,micro-service-003,GCP,asia-south,n1-standard-1,1,3.75,0.0475,228.6634255,1629.021663,0.147559637,83.68554221
1/2/2024 16:30,51.22718071,52.90899587,191.4542015,380.372044,micro-service-027,AWS,us-east,t2.micro,1,1,0.0116,225.0359594,1066.234448,0.015818153,52.07263373
1/2/2024 16:35,36.04846245,88.19920892,457.7963493,376.8068328,cache-server-025,AWS,us-west,n1-standard-1,1,3.75,0.0475,225.5562814,1136.368017,0.130615914,62.12383569
1/2/2024 16:40,100,96.87561372,104.8223137,494.3087183,api-gateway-021,AWS,us-east,t2.micro,1,1,0.0116,228.8845799,2163.769756,0.018967432,100
1/2/2024 16:45,29.59254817,94.10322514,382.2990686,920.7864206,api-gateway-034,Azure,us-east,n1-standard-1,1,3.75,0.0475,266.095762,1269.665854,0.147262007,61.84788666
1/2/2024 16:50,49.09073579,64.37398122,121.0766058,700.0162503,load-balancer-033,GCP,us-west,B1s,1,1,0.012,246.117737,1089.124507,0.017840364,56.73235851
1/2/2024 16:55,31.39665309,21.07446577,127.3684185,104.2356594,db-instance-034,Azure,asia-south,B1s,1,1,0.012,290.9668953,571.7344864,0.018432477,26.23555943
1/2/2024 17:00,53.83153117,23.42827732,83.69971833,112.0009245,micro-service-004,GCP,asia-south,B1s,1,1,0.012,241.2290855,712.4699653,0.017198572,38.62990425
1/2/2024 17:05,18.26492004,28.1381032,265.9571134,606.6241256,ml-worker-025,Azure,us-east,n1-standard-1,1,3.75,0.0475,245.1699842,437.5517241,0.12807947,23.20619974
1/2/2024 17:10,29.54393291,95.69017785,324.9634072,596.8251688,cache-server-018,Azure,us-east,n1-standard-1,1,3.75,0.0475,219.4649613,1159.023578,0.13560824,62.62201908
1/2/2024 17:15,56.95894175,70.54832799,355.236263,247.0550418,compute-node-031,Azure,us-west,n1-standard-1,1,3.75,0.0475,201.8606259,1275.237711,0.132593583,63.75363487
1/2/2024 17:20,89.8282035,67.94814759,294.4758639,207.270827,cache-server-026,AWS,asia-south,n1-standard-1,1,3.75,0.0475,216.7264274,1590.747169,0.138885485,78.88817554
1/2/2024 17:25,36.94231852,20.92940276,330.906126,261.5076689,backup-server-034,AWS,us-west,n1-standard-1,1,3.75,0.0475,253.5881879,567.9778473,0.12506371,28.94043837
1/2/2024 17:30,31.08361372,60.98475816,261.3147617,127.345372,batch-processor-011,AWS,us-west,t2.micro,1,1,0.0116,311.1208057,859.8084485,0.019050894,46.03966033
1/2/2024 17:35,73.03243743,78.97948988,179.9147952,119.5774494,monitoring-vm-004,Azure,us-west,B1s,1,1,0.012,256.2499315,1616.599775,0.019750359,76.00596365
1/2/2024 17:40,88.62865722,87.24594621,446.5220912,557.8563188,db-instance-004,Azure,us-west,t2.micro,1,1,0.0116,235.3519698,1726.226335,0.018089603,87.94249988
1/2/2024 17:45,50.98543961,26.70138293,437.8785069,900.7561961,web-server-005,GCP,us-west,t2.micro,1,1,0.0116,255.2595804,773.6652682,0.017525615,38.83837518
1/2/2024 17:50,43.18955799,79.18406267,438.4365375,272.3443108,compute-node-031,AWS,us-west,t2.micro,1,1,0.0116,235.5418055,1115.67574,0.016737156,61.18681033
1/2/2024 17:55,100,16.99351647,363.187262,177.1512984,ml-worker-013,Azure,us-east,B1s,1,1,0.012,271.47116,1176.049114,0.019129662,60.10964926
1/2/2024 18:00,50.82073495,100,312.7222454,403.4239325,analytics-engine-017,Azure,asia-south,t2.micro,1,1,0.0116,227.3712008,1480.883656,0.018042864,77.12806092
1/2/2024 18:05,40.59274307,15.08822842,201.714134,482.8699355,db-instance-018,AWS,us-west,t2.micro,1,1,0.0116,260.285928,616.2487556,0.016225907,27.84514836
1/2/2024 18:10,79.85446339,11.63349345,160.1093354,752.6816151,db-instance-004,AWS,asia-south,t2.micro,1,1,0.0116,276.7364599,914.5224472,0.018830027,45.74397842
1/2/2024 18:15,87.71541376,84.68156753,315.9351657,170.1295804,analytics-engine-004,AWS,asia-south,t2.micro,1,1,0.0116,238.0238655,1801.45531,0.01852243,86.19316811
1/2/2024 18:20,87.61098341,84.64629225,448.3550389,617.1462418,api-gateway-008,Azure,us-east,t2.micro,1,1,0.0116,245.3281929,1675.649979,0.018965304,86.12863783
1/2/2024 18:25,68.81227449,80.26705165,132.1584464,287.916242,storage-vm-022,GCP,us-east,B1s,1,1,0.012,242.1075848,1514.998794,0.01881259,74.53966307
